[2019-06-04 02:01:19,452] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-3 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,454] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-18 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,454] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-12 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,455] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-14 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,459] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-35 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,459] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-29 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,460] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-32 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,460] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-9 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,460] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-10 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,460] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-41 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,461] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-11 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,461] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-25 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,461] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-34 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,461] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,461] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-8 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,462] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-48 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,462] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-13 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,462] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-5 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,462] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-36 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,462] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-39 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,463] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-23 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,463] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-21 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,463] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-42 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,463] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-24 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-40 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-26 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-19 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-17 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-2 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,464] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-16 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-15 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-49 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-45 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-43 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-6 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-47 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,465] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-37 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,466] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-28 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,466] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-7 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,467] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-33 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,467] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-30 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,467] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-27 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,468] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-1 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,468] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-31 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,469] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition alerts-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,469] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-44 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,469] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-46 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,470] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition tdn-systrk-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,470] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-22 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,470] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-4 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,471] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-38 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,471] TRACE [Controller id=0 epoch=6] Changed state of replica 0 for partition __consumer_offsets-20 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-49 (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-38 (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-16 (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-27 (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-8 (state.change.logger)
[2019-06-04 02:01:19,473] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-19 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-13 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-2 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-24 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-35 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-46 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition alerts-0 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-5 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-43 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-21 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-32 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-10 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-37 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-48 (state.change.logger)
[2019-06-04 02:01:19,474] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-40 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-18 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-29 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-7 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-23 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-34 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-45 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-26 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-4 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-15 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-42 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-20 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-9 (state.change.logger)
[2019-06-04 02:01:19,475] TRACE [Controller id=0 epoch=6] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=5, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-31 (state.change.logger)
